# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,364698097177665017356341106841923616768.0000000,27366713800251671229127916889101790973289679921610752.0000000,17903385563074107673198375653808102749083397651431424.0000000,105294001925330421667075388835943560629099597727268864.0000000,1941642953742605122752769030659834601605341185572864.0000000,74333246490378718097794900165986610999809368465080320.0000000,27366713800251671229127916889101790973289679921610752.0000000,27366713800251671229127916889101790973289679921610752.0000000,32260944129932853268651503688105577085314569479389184.0000000,20403612583605374628187351495241693428432282666926080.0000000,545553164830693186765986530350901985705916295611940864.0000000,27366713800251671229127916889101790973289679921610752.0000000,17903385563074107673198375653808102749083397651431424.0000000,105294001925330421667075388835943560629099597727268864.0000000,1941642953742605122752769030659834601605341185572864.0000000,74333246490378718097794900165986610999809368465080320.0000000,27366713800251671229127916889101790973289679921610752.0000000,27366713800251671229127916889101790973289679921610752.0000000,32260944129932853268651503688105577085314569479389184.0000000,20403612583605374628187351495241693428432282666926080.0000000,545553164830693186765986530350901985705916295611940864.0000000
0.9300000,0.9300000,0.9300000,-0.0068988,0.0002776,-0.1401506,-0.0068988,-0.1807504,-0.1943799,-0.0016218,-0.0118745,-0.0487731,-0.0543231,-0.0081325,-0.0051435,-0.0877806,-0.0069933,-1.7660399,-1.3972535,-0.0016400,-0.0120464,-0.8872310,-0.6974001,-0.0082440,-0.0052139,-0.0890500
0.9325000,0.9325000,0.9325000,-0.0067876,0.0002759,-0.1390180,-0.0067876,-0.1787237,-0.1923172,-0.0015956,-0.0116834,-0.0481867,-0.0537324,-0.0080015,-0.0050606,-0.0863680,-0.0068799,-1.7561607,-1.3902480,-0.0016134,-0.0118512,-0.8822231,-0.6939169,-0.0081103,-0.0051294,-0.0876067
0.9350000,0.9350000,0.9350000,-0.0066786,0.0002742,-0.1378977,-0.0066786,-0.1767250,-0.1902822,-0.0015700,-0.0114959,-0.0476089,-0.0531500,-0.0078730,-0.0049793,-0.0849817,-0.0067686,-1.7463641,-1.3832958,-0.0015873,-0.0116596,-0.8772579,-0.6904599,-0.0079791,-0.0050464,-0.0861906
0.9375000,0.9375000,0.9375000,-0.0065716,0.0002726,-0.1367894,-0.0065716,-0.1747537,-0.1882742,-0.0015449,-0.0113119,-0.0470396,-0.0525757,-0.0077469,-0.0048996,-0.0836214,-0.0066595,-1.7366492,-1.3763964,-0.0015618,-0.0114716,-0.8723347,-0.6870290,-0.0078504,-0.0049651,-0.0848011
0.9400000,0.9400000,0.9400000,-0.0064666,0.0002709,-0.1356930,-0.0064666,-0.1728095,-0.1862930,-0.0015202,-0.0111313,-0.0464786,-0.0520094,-0.0076231,-0.0048213,-0.0822864,-0.0065524,-1.7270151,-1.3695492,-0.0015367,-0.0112872,-0.8674532,-0.6836239,-0.0077242,-0.0048852,-0.0834378
0.9425000,0.9425000,0.9425000,-0.0063636,0.0002693,-0.1346082,-0.0063636,-0.1708919,-0.1843380,-0.0014960,-0.0109541,-0.0459258,-0.0514510,-0.0075016,-0.0047445,-0.0809761,-0.0064473,-1.7174610,-1.3627537,-0.0015121,-0.0111062,-0.8626128,-0.6802442,-0.0076003,-0.0048068,-0.0821000
0.9450000,0.9450000,0.9450000,-0.0062625,0.0002676,-0.1335350,-0.0062625,-0.1690005,-0.1824089,-0.0014722,-0.0107801,-0.0453810,-0.0509002,-0.0073824,-0.0046691,-0.0796901,-0.0063441,-1.7079859,-1.3560093,-0.0014879,-0.0109286,-0.8578132,-0.6768898,-0.0074787,-0.0047299,-0.0807872
0.9475000,0.9475000,0.9475000,-0.0061632,0.0002660,-0.1324732,-0.0061632,-0.1671348,-0.1805053,-0.0014489,-0.0106094,-0.0448441,-0.0503571,-0.0072654,-0.0045951,-0.0784279,-0.0062429,-1.6985889,-1.3493155,-0.0014642,-0.0107544,-0.8530537,-0.6735603,-0.0073594,-0.0046545,-0.0794988
0.9500000,0.9500000,0.9500000,-0.0060658,0.0002644,-0.1314226,-0.0060658,-0.1652944,-0.1786267,-0.0014260,-0.0104418,-0.0443149,-0.0498214,-0.0071506,-0.0045224,-0.0771889,-0.0061436,-1.6892693,-1.3426717,-0.0014410,-0.0105833,-0.8483341,-0.6702556,-0.0072423,-0.0045804,-0.0782343
0.9525000,0.9525000,0.9525000,-0.0059701,0.0002628,-0.1303832,-0.0059701,-0.1634790,-0.1767727,-0.0014035,-0.0102772,-0.0437934,-0.0492931,-0.0070378,-0.0044511,-0.0759726,-0.0060461,-1.6800261,-1.3360776,-0.0014181,-0.0104154,-0.8436538,-0.6669754,-0.0071274,-0.0045077,-0.0769933
0.9550000,0.9550000,0.9550000,-0.0058762,0.0002613,-0.1293547,-0.0058762,-0.1616880,-0.1749430,-0.0013815,-0.0101157,-0.0432793,-0.0487720,-0.0069271,-0.0043811,-0.0747787,-0.0059504,-1.6708585,-1.3295325,-0.0013957,-0.0102507,-0.8390124,-0.6637194,-0.0070146,-0.0044364,-0.0757753
0.9575000,0.9575000,0.9575000,-0.0057841,0.0002597,-0.1283369,-0.0057841,-0.1599212,-0.1731373,-0.0013598,-0.0099572,-0.0427726,-0.0482580,-0.0068185,-0.0043124,-0.0736065,-0.0058565,-1.6617658,-1.3230360,-0.0013737,-0.0100889,-0.8344095,-0.6604874,-0.0069039,-0.0043664,-0.0745796
0.9600000,0.9600000,0.9600000,-0.0056936,0.0002582,-0.1273299,-0.0056936,-0.1581781,-0.1713550,-0.0013385,-0.0098015,-0.0422732,-0.0477509,-0.0067118,-0.0042449,-0.0724558,-0.0057643,-1.6527470,-1.3165876,-0.0013521,-0.0099302,-0.8298446,-0.6572791,-0.0067952,-0.0042976,-0.0734060
0.9625000,0.9625000,0.9625000,-0.0056048,0.0002566,-0.1263334,-0.0056048,-0.1564584,-0.1695959,-0.0013177,-0.0096487,-0.0417808,-0.0472508,-0.0066071,-0.0041787,-0.0713259,-0.0056738,-1.6438014,-1.3101868,-0.0013309,-0.0097743,-0.8253173,-0.6540943,-0.0066885,-0.0042302,-0.0722539
0.9650000,0.9650000,0.9650000,-0.0055175,0.0002551,-0.1253472,-0.0055175,-0.1547617,-0.1678595,-0.0012972,-0.0094986,-0.0412955,-0.0467574,-0.0065043,-0.0041137,-0.0702166,-0.0055850,-1.6349281,-1.3038331,-0.0013101,-0.0096213,-0.8208272,-0.6509329,-0.0065838,-0.0041639,-0.0711228
0.9675000,0.9675000,0.9675000,-0.0054319,0.0002536,-0.1243713,-0.0054319,-0.1530876,-0.1661456,-0.0012770,-0.0093512,-0.0408170,-0.0462706,-0.0064033,-0.0040498,-0.0691273,-0.0054977,-1.6261265,-1.2975260,-0.0012897,-0.0094711,-0.8163739,-0.6477944,-0.0064809,-0.0040989,-0.0700124
0.9700000,0.9700000,0.9700000,-0.0053478,0.0002521,-0.1234055,-0.0053478,-0.1514357,-0.1644538,-0.0012573,-0.0092066,-0.0403452,-0.0457904,-0.0063042,-0.0039871,-0.0680576,-0.0054121,-1.6173957,-1.2912651,-0.0012696,-0.0093236,-0.8119569,-0.6446788,-0.0063800,-0.0040351,-0.0689221
0.9725000,0.9725000,0.9725000,-0.0052652,0.0002507,-0.1224497,-0.0052652,-0.1498057,-0.1627838,-0.0012379,-0.0090645,-0.0398801,-0.0453166,-0.0062068,-0.0039256,-0.0670073,-0.0053280,-1.6087350,-1.2850499,-0.0012499,-0.0091788,-0.8075759,-0.6415858,-0.0062809,-0.0039724,-0.0678517
0.9750000,0.9750000,0.9750000,-0.0051841,0.0002492,-0.1215038,-0.0051841,-0.1481973,-0.1611351,-0.0012188,-0.0089249,-0.0394216,-0.0448491,-0.0061112,-0.0038651,-0.0659757,-0.0052455,-1.6001437,-1.2788800,-0.0012306,-0.0090366,-0.8032305,-0.6385151,-0.0061836,-0.0039108,-0.0668006
0.9775000,0.9775000,0.9775000,-0.0051045,0.0002478,-0.1205676,-0.0051045,-0.1466101,-0.1595075,-0.0012001,-0.0087879,-0.0389694,-0.0443878,-0.0060174,-0.0038057,-0.0649627,-0.0051644,-1.5916209,-1.2727549,-0.0012116,-0.0088970,-0.7989203,-0.6354666,-0.0060880,-0.0038504,-0.0657685
0.9800000,0.9800000,0.9800000,-0.0050263,0.0002463,-0.1196410,-0.0050263,-0.1450439,-0.1579007,-0.0011817,-0.0086533,-0.0385236,-0.0439327,-0.0059252,-0.0037474,-0.0639677,-0.0050848,-1.5831660,-1.2666741,-0.0011930,-0.0087599,-0.7946450,-0.6324401,-0.0059942,-0.0037910,-0.0647550
0.9825000,0.9825000,0.9825000,-0.0049494,0.0002449,-0.1187239,-0.0049494,-0.1434981,-0.1563144,-0.0011637,-0.0085211,-0.0380839,-0.0434836,-0.0058346,-0.0036901,-0.0629905,-0.0050066,-1.5747782,-1.2606373,-0.0011747,-0.0086252,-0.7904040,-0.6294352,-0.0059020,-0.0037328,-0.0637596
0.9850000,0.9850000,0.9850000,-0.0048740,0.0002435,-0.1178162,-0.0048740,-0.1419726,-0.1547481,-0.0011459,-0.0083913,-0.0376504,-0.0430404,-0.0057456,-0.0036339,-0.0620306,-0.0049299,-1.5664568,-1.2546440,-0.0011567,-0.0084930,-0.7861971,-0.6264519,-0.0058115,-0.0036755,-0.0627821
0.9875000,0.9875000,0.9875000,-0.0047999,0.0002421,-0.1169177,-0.0047999,-0.1404670,-0.1532017,-0.0011285,-0.0082637,-0.0372229,-0.0426031,-0.0056583,-0.0035786,-0.0610877,-0.0048545,-1.5582012,-1.2486937,-0.0011390,-0.0083631,-0.7820239,-0.6234899,-0.0057226,-0.0036193,-0.0618221
0.9900000,0.9900000,0.9900000,-0.0047271,0.0002407,-0.1160283,-0.0047271,-0.1389811,-0.1516748,-0.0011114,-0.0081384,-0.0368013,-0.0421715,-0.0055724,-0.0035243,-0.0601616,-0.0047804,-1.5500106,-1.2427861,-0.0011217,-0.0082356,-0.7778840,-0.6205490,-0.0056353,-0.0035641,-0.0608792
0.9925000,0.9925000,0.9925000,-0.0046555,0.0002393,-0.1151479,-0.0046555,-0.1375144,-0.1501672,-0.0010946,-0.0080153,-0.0363855,-0.0417455,-0.0054881,-0.0034710,-0.0592517,-0.0047077,-1.5418843,-1.2369207,-0.0011046,-0.0081103,-0.7737771,-0.6176289,-0.0055496,-0.0035099,-0.0599530
0.9950000,0.9950000,0.9950000,-0.0045853,0.0002379,-0.1142764,-0.0045853,-0.1360668,-0.1486785,-0.0010781,-0.0078944,-0.0359754,-0.0413251,-0.0054053,-0.0034186,-0.0583579,-0.0046362,-1.5338218,-1.2310972,-0.0010879,-0.0079872,-0.7697028,-0.6147296,-0.0054654,-0.0034566,-0.0590433
0.9975000,0.9975000,0.9975000,-0.0045163,0.0002366,-0.1134137,-0.0045163,-0.1346378,-0.1472084,-0.0010619,-0.0077756,-0.0355709,-0.0409102,-0.0053239,-0.0033672,-0.0574797,-0.0045661,-1.5258222,-1.2253150,-0.0010714,-0.0078663,-0.7656607,-0.6118507,-0.0053826,-0.0034043,-0.0581496
1.0000000,1.0000000,1.0000000,-0.0044484,0.0002352,-0.1125597,-0.0044484,-0.1332273,-0.1457567,-0.0010459,-0.0076589,-0.0351719,-0.0405006,-0.0052440,-0.0033166,-0.0566170,-0.0044971,-1.5178850,-1.2195739,-0.0010553,-0.0077476,-0.7616506,-0.6089922,-0.0053014,-0.0033529,-0.0572717
1.0025000,1.0025000,1.0025000,-0.0043818,0.0002339,-0.1117143,-0.0043818,-0.1318350,-0.1443231,-0.0010303,-0.0075442,-0.0347784,-0.0400964,-0.0051654,-0.0032669,-0.0557692,-0.0044294,-1.5100096,-1.2138735,-0.0010394,-0.0076309,-0.7576721,-0.6061538,-0.0052215,-0.0033024,-0.0564092
1.0050000,1.0050000,1.0050000,-0.0043163,0.0002326,-0.1108773,-0.0043163,-0.1304605,-0.1429074,-0.0010149,-0.0074316,-0.0343903,-0.0396973,-0.0050883,-0.0032181,-0.0549363,-0.0043628,-1.5021952,-1.2082132,-0.0010238,-0.0075163,-0.7537248,-0.6033352,-0.0051431,-0.0032528,-0.0555619
1.0075000,1.0075000,1.0075000,-0.0042520,0.0002313,-0.1100486,-0.0042520,-0.1291036,-0.1415092,-0.0009998,-0.0073209,-0.0340074,-0.0393034,-0.0050124,-0.0031701,-0.0541178,-0.0042975,-1.4944412,-1.2025928,-0.0010085,-0.0074037,-0.7498085,-0.6005364,-0.0050660,-0.0032040,-0.0547294
1.0100000,1.0100000,1.0100000,-0.0041888,0.0002300,-0.1092282,-0.0041888,-0.1277640,-0.1401282,-0.0009849,-0.0072121,-0.0336296,-0.0389146,-0.0049379,-0.0031230,-0.0533136,-0.0042332,-1.4867471,-1.1970119,-0.0009935,-0.0072930,-0.7459227,-0.5977572,-0.0049903,-0.0031561,-0.0539115
1.0125000,1.0125000,1.0125000,-0.0041267,0.0002287,-0.1084160,-0.0041267,-0.1264415,-0.1387644,-0.0009703,-0.0071051,-0.0332570,-0.0385307,-0.0048647,-0.0030767,-0.0525232,-0.0041701,-1.4791121,-1.1914700,-0.0009787,-0.0071843,-0.7420673,-0.5949972,-0.0049159,-0.0031091,-0.0531078
1.0150000,1.0150000,1.0150000,-0.0040656,0.0002274,-0.1076118,-0.0040656,-0.1251358,-0.1374173,-0.0009560,-0.0070001,-0.0328894,-0.0381517,-0.0047927,-0.0030312,-0.0517464,-0.0041081,-1.4715358,-1.1859669,-0.0009641,-0.0070775,-0.7382417,-0.5922565,-0.0048428,-0.0030629,-0.0523180
1.0175000,1.0175000,1.0175000,-0.0040056,0.0002262,-0.1068155,-0.0040056,-0.1238466,-0.1360868,-0.0009419,-0.0068968,-0.0325267,-0.0377776,-0.0047220,-0.0029865,-0.0509831,-0.0040472,-1.4640174,-1.1805021,-0.0009499,-0.0069725,-0.7344459,-0.5895348,-0.0047710,-0.0030174,-0.0515420
1.0200000,1.0200000,1.0200000,-0.0039467,0.0002249,-0.1060271,-0.0039467,-0.1225737,-0.1347726,-0.0009280,-0.0067953,-0.0321688,-0.0374082,-0.0046525,-0.0029425,-0.0502328,-0.0039873,-1.4565565,-1.1750753,-0.0009358,-0.0068693,-0.7306793,-0.5868318,-0.0047004,-0.0029728,-0.0507793
1.0225000,1.0225000,1.0225000,-0.0038887,0.0002237,-0.1052464,-0.0038887,-0.1213169,-0.1334744,-0.0009144,-0.0066956,-0.0318157,-0.0370434,-0.0045842,-0.0028993,-0.0494954,-0.0039284,-1.4491524,-1.1696862,-0.0009220,-0.0067679,-0.7269419,-0.5841475,-0.0046310,-0.0029289,-0.0500298
1.0250000,1.0250000,1.0250000,-0.0038318,0.0002224,-0.1044734,-0.0038318,-0.1200759,-0.1321921,-0.0009010,-0.0065975,-0.0314674,-0.0366833,-0.0045170,-0.0028568,-0.0487706,-0.0038706,-1.4418045,-1.1643343,-0.0009085,-0.0066683,-0.7232331,-0.5814817,-0.0045628,-0.0028858,-0.0492932
1.0275000,1.0275000,1.0275000,-0.0037758,0.0002212,-0.1037079,-0.0037758,-0.1188505,-0.1309253,-0.0008879,-0.0065011,-0.0311236,-0.0363277,-0.0044510,-0.0028151,-0.0480581,-0.0038137,-1.4345123,-1.1590193,-0.0008952,-0.0065703,-0.7195528,-0.5788342,-0.0044958,-0.0028434,-0.0485693
1.0300000,1.0300000,1.0300000,-0.0037207,0.0002200,-0.1029500,-0.0037207,-0.1176404,-0.1296739,-0.0008749,-0.0064064,-0.0307844,-0.0359766,-0.0043861,-0.0027740,-0.0473577,-0.0037579,-1.4272753,-1.1537410,-0.0008821,-0.0064741,-0.7159006,-0.5762047,-0.0044299,-0.0028017,-0.0478577
1.0325000,1.0325000,1.0325000,-0.0036666,0.0002188,-0.1021994,-0.0036666,-0.1164454,-0.1284377,-0.0008622,-0.0063133,-0.0304497,-0.0356298,-0.0043223,-0.0027337,-0.0466693,-0.0037029,-1.4200928,-1.1484988,-0.0008692,-0.0063795,-0.7122763,-0.5735933,-0.0043652,-0.0027608,-0.0471583
1.0350000,1.0350000,1.0350000,-0.0036134,0.0002176,-0.1014560,-0.0036134,-0.1152654,-0.1272164,-0.0008497,-0.0062217,-0.0301194,-0.0352874,-0.0042596,-0.0026940,-0.0459924,-0.0036490,-1.4129643,-1.1432926,-0.0008565,-0.0062865,-0.7086795,-0.5709996,-0.0043015,-0.0027205,-0.0464708
1.0375000,1.0375000,1.0375000,-0.0035611,0.0002164,-0.1007199,-0.0035611,-0.1140999,-0.1260098,-0.0008374,-0.0061317,-0.0297934,-0.0349493,-0.0041980,-0.0026551,-0.0453270,-0.0035959,-1.4058893,-1.1381220,-0.0008441,-0.0061950,-0.7051101,-0.5684236,-0.0042390,-0.0026810,-0.0457950
1.0400000,1.0400000,1.0400000,-0.0035097,0.0002152,-0.0999909,-0.0035097,-0.1129490,-0.1248177,-0.0008253,-0.0060432,-0.0294717,-0.0346153,-0.0041374,-0.0026167,-0.0446728,-0.0035437,-1.3988672,-1.1329866,-0.0008319,-0.0061052,-0.7015676,-0.5658650,-0.0041775,-0.0026421,-0.0451306
1.0425000,1.0425000,1.0425000,-0.0034592,0.0002140,-0.0992690,-0.0034592,-0.1118123,-0.1236398,-0.0008135,-0.0059562,-0.0291542,-0.0342855,-0.0040778,-0.0025790,-0.0440296,-0.0034924,-1.3918975,-1.1278861,-0.0008199,-0.0060168,-0.6980519,-0.5633238,-0.0041170,-0.0026038,-0.0444775
1.0450000,1.0450000,1.0450000,-0.0034095,0.0002129,-0.0985539,-0.0034095,-0.1106896,-0.1224761,-0.0008018,-0.0058706,-0.0288408,-0.0339598,-0.0040192,-0.0025420,-0.0433972,-0.0034420,-1.3849798,-1.1228202,-0.0008080,-0.0059299,-0.6945626,-0.5607997,-0.0040576,-0.0025663,-0.0438354
1.0475000,1.0475000,1.0475000,-0.0033606,0.0002117,-0.0978457,-0.0033606,-0.1095807,-0.1213262,-0.0007903,-0.0057865,-0.0285316,-0.0336380,-0.0039616,-0.0025055,-0.0427753,-0.0033925,-1.3781134,-1.1177886,-0.0007964,-0.0058445,-0.6910996,-0.5582926,-0.0039992,-0.0025293,-0.0432041
1.0500000,1.0500000,1.0500000,-0.0033126,0.0002106,-0.0971444,-0.0033126,-0.1084854,-0.1201900,-0.0007790,-0.0057038,-0.0282263,-0.0333202,-0.0039050,-0.0024697,-0.0421638,-0.0033437,-1.3712978,-1.1127910,-0.0007850,-0.0057606,-0.6876625,-0.5558023,-0.0039417,-0.0024930,-0.0425834
1.0525000,1.0525000,1.0525000,-0.0032653,0.0002095,-0.0964497,-0.0032653,-0.1074036,-0.1190673,-0.0007679,-0.0056224,-0.0279250,-0.0330063,-0.0038493,-0.0024345,-0.0415625,-0.0032958,-1.3645327,-1.1078270,-0.0007738,-0.0056780,-0.6842511,-0.5533287,-0.0038852,-0.0024572,-0.0419730
1.0550000,1.0550000,1.0550000,-0.0032188,0.0002084,-0.0957616,-0.0032188,-0.1063349,-0.1179579,-0.0007570,-0.0055424,-0.0276275,-0.0326963,-0.0037945,-0.0023999,-0.0409712,-0.0032487,-1.3578174,-1.1028964,-0.0007627,-0.0055968,-0.6808650,-0.5508717,-0.0038297,-0.0024221,-0.0413729
1.0575000,1.0575000,1.0575000,-0.0031731,0.0002072,-0.0950800,-0.0031731,-0.1052794,-0.1168616,-0.0007463,-0.0054638,-0.0273339,-0.0323900,-0.0037406,-0.0023658,-0.0403896,-0.0032023,-1.3511515,-1.0979988,-0.0007519,-0.0055170,-0.6775042,-0.5484310,-0.0037751,-0.0023876,-0.0407828
1.0600000,1.0600000,1.0600000,-0.0031282,0.0002061,-0.0944049,-0.0031282,-0.1042366,-0.1157782,-0.0007357,-0.0053864,-0.0270441,-0.0320874,-0.0036877,-0.0023323,-0.0398177,-0.0031568,-1.3445345,-1.0931340,-0.0007412,-0.0054385,-0.6741682,-0.5460066,-0.0037213,-0.0023536,-0.0402025
1.0625000,1.0625000,1.0625000,-0.0030840,0.0002050,-0.0937362,-0.0030840,-0.1032065,-0.1147075,-0.0007253,-0.0053103,-0.0267580,-0.0317885,-0.0036355,-0.0022993,-0.0392552,-0.0031120,-1.3379659,-1.0883016,-0.0007307,-0.0053613,-0.6708570,-0.5435983,-0.0036685,-0.0023202,-0.0396318
1.0650000,1.0650000,1.0650000,-0.0030405,0.0002040,-0.0930738,-0.0030405,-0.1021889,-0.1136494,-0.0007151,-0.0052355,-0.0264755,-0.0314933,-0.0035843,-0.0022669,-0.0387019,-0.0030679,-1.3314453,-1.0835014,-0.0007203,-0.0052854,-0.6675701,-0.5412059,-0.0036166,-0.0022873,-0.0390706
1.0675000,1.0675000,1.0675000,-0.0029978,0.0002029,-0.0924177,-0.0029978,-0.1011836,-0.1126037,-0.0007050,-0.0051619,-0.0261966,-0.0312015,-0.0035339,-0.0022350,-0.0381578,-0.0030246,-1.3249721,-1.0787330,-0.0007102,-0.0052107,-0.6643074,-0.5388293,-0.0035655,-0.0022550,-0.0385186
1.0700000,1.0700000,1.0700000,-0.0029557,0.0002018,-0.0917677,-0.0029557,-0.1001904,-0.1115702,-0.0006952,-0.0050894,-0.0259213,-0.0309133,-0.0034843,-0.0022037,-0.0376225,-0.0029819,-1.3185460,-1.0739963,-0.0007002,-0.0051373,-0.6610687,-0.5364684,-0.0035152,-0.0022232,-0.0379757
1.0725000,1.0725000,1.0725000,-0.0029143,0.0002007,-0.0911238,-0.0029143,-0.0992091,-0.1105487,-0.0006854,-0.0050182,-0.0256495,-0.0306286,-0.0034355,-0.0021728,-0.0370960,-0.0029400,-1.3121665,-1.0692908,-0.0006904,-0.0050650,-0.6578537,-0.5341231,-0.0034658,-0.0021920,-0.0374417
1.0750000,1.0750000,1.0750000,-0.0028737,0.0001997,-0.0904859,-0.0028737,-0.0982396,-0.1095390,-0.0006759,-0.0049482,-0.0253811,-0.0303472,-0.0033876,-0.0021425,-0.0365780,-0.0028988,-1.3058330,-1.0646164,-0.0006807,-0.0049940,-0.6546621,-0.5317931,-0.0034172,-0.0021612,-0.0369165
1.0775000,1.0775000,1.0775000,-0.0028336,0.0001987,-0.0898539,-0.0028336,-0.0972817,-0.1085411,-0.0006665,-0.0048792,-0.0251161,-0.0300692,-0.0033404,-0.0021126,-0.0360685,-0.0028582,-1.2995453,-1.0599727,-0.0006712,-0.0049241,-0.6514938,-0.5294784,-0.0033694,-0.0021310,-0.0363999
1.0800000,1.0800000,1.0800000,-0.0027942,0.0001976,-0.0892279,-0.0027942,-0.0963352,-0.1075547,-0.0006572,-0.0048114,-0.0248544,-0.0297945,-0.0032939,-0.0020833,-0.0355672,-0.0028183,-1.2933028,-1.0553595,-0.0006618,-0.0048553,-0.6483486,-0.5271788,-0.0033223,-0.0021012,-0.0358917
1.0825000,1.0825000,1.0825000,-0.0027555,0.0001966,-0.0886076,-0.0027555,-0.0954000,-0.1065797,-0.0006481,-0.0047447,-0.0245960,-0.0295231,-0.0032483,-0.0020544,-0.0350740,-0.0027791,-1.2871051,-1.0507765,-0.0006526,-0.0047877,-0.6452261,-0.5248942,-0.0032761,-0.0020720,-0.0353918
1.0850000,1.0850000,1.0850000,-0.0027174,0.0001956,-0.0879931,-0.0027174,-0.0944760,-0.1056159,-0.0006391,-0.0046791,-0.0243409,-0.0292549,-0.0032033,-0.0020260,-0.0345888,-0.0027405,-1.2809517,-1.0462234,-0.0006436,-0.0047212,-0.6421261,-0.5226245,-0.0032306,-0.0020432,-0.0348999
1.0875000,1.0875000,1.0875000,-0.0026799,0.0001946,-0.0873843,-0.0026799,-0.0935628,-0.1046631,-0.0006303,-0.0046145,-0.0240889,-0.0289898,-0.0031591,-0.0019980,-0.0341115,-0.0027025,-1.2748423,-1.0417000,-0.0006347,-0.0046557,-0.6390486,-0.5203695,-0.0031858,-0.0020149,-0.0344161
1.0900000,1.0900000,1.0900000,-0.0026429,0.0001936,-0.0867810,-0.0026429,-0.0926605,-0.1037213,-0.0006216,-0.0045509,-0.0238401,-0.0287279,-0.0031156,-0.0019705,-0.0336417,-0.0026651,-1.2687765,-1.0372060,-0.0006259,-0.0045913,-0.6359932,-0.5181291,-0.0031417,-0.0019870,-0.0339401
1.0925000,1.0925000,1.0925000,-0.0026066,0.0001926,-0.0861834,-0.0026066,-0.0917689,-0.1027902,-0.0006131,-0.0044884,-0.0235944,-0.0284690,-0.0030728,-0.0019434,-0.0331796,-0.0026283,-1.2627538,-1.0327412,-0.0006173,-0.0045280,-0.6329597,-0.5159031,-0.0030984,-0.0019596,-0.0334717
1.0950000,1.0950000,1.0950000,-0.0025709,0.0001916,-0.0855912,-0.0025709,-0.0908877,-0.1018698,-0.0006047,-0.0044269,-0.0233518,-0.0282132,-0.0030307,-0.0019168,-0.0327248,-0.0025921,-1.2567738,-1.0283053,-0.0006088,-0.0044656,-0.6299479,-0.5136915,-0.0030557,-0.0019326,-0.0330109
1.0975000,1.0975000,1.0975000,-0.0025357,0.0001906,-0.0850044,-0.0025357,-0.0900169,-0.1009598,-0.0005964,-0.0043664,-0.0231121,-0.0279604,-0.0029892,-0.0018906,-0.0322772,-0.0025565,-1.2508361,-1.0238980,-0.0006004,-0.0044043,-0.6269576,-0.5114942,-0.0030137,-0.0019061,-0.0325575
1.1000000,1.1000000,1.1000000,-0.0025011,0.0001896,-0.0844230,-0.0025011,-0.0891563,-0.1000601,-0.0005883,-0.0043068,-0.0228754,-0.0277105,-0.0029484,-0.0018648,-0.0318368,-0.0025215,-1.2449403,-1.0195191,-0.0005922,-0.0043439,-0.6239886,-0.5093109,-0.0029725,-0.0018799,-0.0321113
1.1025000,1.1025000,1.1025000,-0.0024671,0.0001886,-0.0838468,-0.0024671,-0.0883057,-0.0991706,-0.0005803,-0.0042481,-0.0226416,-0.0274635,-0.0029083,-0.0018394,-0.0314034,-0.0024870,-1.2390861,-1.0151684,-0.0005841,-0.0042846,-0.6210407,-0.5071416,-0.0029318,-0.0018542,-0.0316723
1.1050000,1.1050000,1.1050000,-0.0024336,0.0001877,-0.0832760,-0.0024336,-0.0874651,-0.0982912,-0.0005724,-0.0041904,-0.0224107,-0.0272194,-0.0028688,-0.0018144,-0.0309769,-0.0024531,-1.2332730,-1.0108456,-0.0005762,-0.0042261,-0.6181137,-0.5049862,-0.0028918,-0.0018290,-0.0312402
1.1075000,1.1075000,1.1075000,-0.0024006,0.0001867,-0.0827102,-0.0024006,-0.0866343,-0.0974217,-0.0005647,-0.0041337,-0.0221826,-0.0269781,-0.0028299,-0.0017898,-0.0305571,-0.0024197,-1.2275006,-1.0065505,-0.0005684,-0.0041686,-0.6152074,-0.5028445,-0.0028525,-0.0018041,-0.0308151
1.1100000,1.1100000,1.1100000,-0.0023681,0.0001858,-0.0821497,-0.0023681,-0.0858131,-0.0965619,-0.0005570,-0.0040778,-0.0219573,-0.0267396,-0.0027916,-0.0017656,-0.0301439,-0.0023869,-1.2217686,-1.0022828,-0.0005606,-0.0041120,-0.6123217,-0.5007165,-0.0028138,-0.0017796,-0.0303967
